frame,camera,psnr,d_ssim,lpips
24,cam00,32.917625427246094,0.044212520122528076,0.19710370898246765
24,cam08,30.040081024169922,0.06616342067718506,0.20632614195346832
24,cam16,31.15607261657715,0.05772972106933594,0.19708719849586487
25,cam00,31.689483642578125,0.04534035921096802,0.207506462931633
25,cam08,29.683717727661133,0.06802088022232056,0.21613295376300812
25,cam16,31.407676696777344,0.057407498359680176,0.19593745470046997
26,cam00,31.40692710876465,0.045153141021728516,0.20094656944274902
26,cam08,29.987457275390625,0.0651862621307373,0.2092476785182953
26,cam16,31.618959426879883,0.05667757987976074,0.19555625319480896
27,cam00,32.252750396728516,0.044581055641174316,0.20076262950897217
27,cam08,30.420452117919922,0.0633474588394165,0.2094779908657074
27,cam16,32.18877410888672,0.052355170249938965,0.19212794303894043
28,cam00,22.54561424255371,0.0706096887588501,0.22045102715492249
28,cam08,29.860912322998047,0.0666193962097168,0.2093752771615982
28,cam16,31.496139526367188,0.05459916591644287,0.19025582075119019
29,cam00,33.360198974609375,0.042163312435150146,0.19917172193527222
29,cam08,30.357118606567383,0.06726658344268799,0.21271976828575134
29,cam16,32.000709533691406,0.05332261323928833,0.19301308691501617
30,cam00,31.52272605895996,0.0460965633392334,0.20551037788391113
30,cam08,29.746965408325195,0.06332355737686157,0.20671701431274414
30,cam16,31.779375076293945,0.05483853816986084,0.19184011220932007
31,cam00,30.890586853027344,0.046253740787506104,0.19989779591560364
31,cam08,25.530527114868164,0.09317690134048462,0.22648251056671143
31,cam16,31.597930908203125,0.05470895767211914,0.19254077970981598
32,cam00,31.822566986083984,0.04311758279800415,0.1980840265750885
32,cam08,30.05176544189453,0.06576913595199585,0.2055129110813141
32,cam16,31.70002555847168,0.05394792556762695,0.19071196019649506
33,cam00,32.64115905761719,0.043856799602508545,0.19759541749954224
33,cam08,30.312829971313477,0.0651889443397522,0.2100858837366104
33,cam16,31.787019729614258,0.05665868520736694,0.19777753949165344
34,cam00,33.55957794189453,0.04222071170806885,0.1961977779865265
34,cam08,30.655071258544922,0.061371684074401855,0.20095837116241455
34,cam16,31.4937801361084,0.05722677707672119,0.19856470823287964
35,cam00,26.429275512695312,0.06747293472290039,0.22118015587329865
35,cam08,30.112913131713867,0.061540842056274414,0.2034706473350525
35,cam16,28.673931121826172,0.06140846014022827,0.20903076231479645
36,cam00,33.71815490722656,0.0402069091796875,0.192261204123497
36,cam08,31.220848083496094,0.058491408824920654,0.19816362857818604
36,cam16,31.907028198242188,0.05382782220840454,0.1932780146598816
37,cam00,33.61622619628906,0.041001081466674805,0.19622118771076202
37,cam08,31.101415634155273,0.05898141860961914,0.19949498772621155
37,cam16,31.9429874420166,0.054598867893218994,0.19644694030284882
38,cam00,33.193458557128906,0.04115855693817139,0.1951955407857895
38,cam08,30.670751571655273,0.06122666597366333,0.20670031011104584
38,cam16,32.067710876464844,0.054344117641448975,0.19591888785362244
39,cam00,32.075782775878906,0.04301875829696655,0.20258858799934387
39,cam08,25.206130981445312,0.08708328008651733,0.2305784970521927
39,cam16,32.28182601928711,0.053783297538757324,0.19504138827323914
40,cam00,33.51829147338867,0.04152560234069824,0.19698074460029602
40,cam08,30.655641555786133,0.06336671113967896,0.20442000031471252
40,cam16,31.812292098999023,0.055023372173309326,0.1955558955669403
41,cam00,32.31332778930664,0.04407268762588501,0.20201939344406128
41,cam08,23.23353385925293,0.11506384611129761,0.2618621587753296
41,cam16,32.08408737182617,0.05546468496322632,0.19749167561531067
42,cam00,33.129695892333984,0.044010937213897705,0.20063605904579163
42,cam08,30.547504425048828,0.061353325843811035,0.20340946316719055
42,cam16,31.23029327392578,0.05584508180618286,0.1950826793909073
43,cam00,32.942352294921875,0.04539048671722412,0.20286905765533447
43,cam08,30.163026809692383,0.06474149227142334,0.2124098390340805
43,cam16,31.507831573486328,0.05656719207763672,0.19619010388851166
44,cam00,32.724788665771484,0.041475534439086914,0.19497860968112946
44,cam08,30.415172576904297,0.06167250871658325,0.20207540690898895
44,cam16,31.550228118896484,0.05503952503204346,0.19119690358638763
45,cam00,32.92787551879883,0.04289734363555908,0.20316502451896667
45,cam08,30.241811752319336,0.0651589035987854,0.21040481328964233
45,cam16,31.919397354125977,0.05479872226715088,0.19572614133358002
46,cam00,33.125308990478516,0.04149073362350464,0.19973325729370117
46,cam08,30.90603256225586,0.06102883815765381,0.202450692653656
46,cam16,32.02366256713867,0.05231630802154541,0.19138839840888977
47,cam00,31.2000675201416,0.04741257429122925,0.19746986031532288
47,cam08,30.52433967590332,0.06406497955322266,0.20125018060207367
47,cam16,31.368541717529297,0.05272114276885986,0.19323284924030304
48,cam00,32.19846725463867,0.04165339469909668,0.19346687197685242
48,cam08,30.06138038635254,0.06301605701446533,0.20326441526412964
48,cam16,31.8123836517334,0.053491830825805664,0.1918845772743225
49,cam00,33.489501953125,0.0414963960647583,0.19940215349197388
49,cam08,30.14562225341797,0.06286817789077759,0.20527027547359467
49,cam16,31.79110336303711,0.05422574281692505,0.19518651068210602
50,cam00,33.39533996582031,0.04173082113265991,0.19473272562026978
50,cam08,30.7866153717041,0.06058216094970703,0.1994667798280716
50,cam16,32.16853332519531,0.0540698766708374,0.19520144164562225
51,cam00,31.36986541748047,0.0441817045211792,0.19898638129234314
51,cam08,26.098424911499023,0.09106713533401489,0.23004035651683807
51,cam16,32.114925384521484,0.054695188999176025,0.19406571984291077
52,cam00,31.97135353088379,0.042935311794281006,0.20072336494922638
52,cam08,29.40931510925293,0.06789642572402954,0.207687109708786
52,cam16,32.01698303222656,0.053730547428131104,0.19295759499073029
53,cam00,33.51029586791992,0.042867839336395264,0.20072585344314575
53,cam08,29.973562240600586,0.07105237245559692,0.21738658845424652
53,cam16,31.87164306640625,0.05780225992202759,0.2016289234161377
54,cam00,33.46137619018555,0.040590524673461914,0.19632983207702637
54,cam08,30.839693069458008,0.06159323453903198,0.20468993484973907
54,cam16,30.909313201904297,0.05490964651107788,0.1986694037914276
55,cam00,33.288578033447266,0.04329746961593628,0.1975320726633072
55,cam08,29.99062156677246,0.06301456689834595,0.20631453394889832
55,cam16,31.760875701904297,0.05539780855178833,0.1982085257768631
56,cam00,33.67304229736328,0.04022204875946045,0.19563712179660797
56,cam08,31.031566619873047,0.059182167053222656,0.19926832616329193
56,cam16,31.570825576782227,0.056347429752349854,0.19795829057693481
57,cam00,32.52945327758789,0.043836236000061035,0.20202504098415375
57,cam08,29.468393325805664,0.06686896085739136,0.21617375314235687
57,cam16,31.795801162719727,0.05535167455673218,0.20004990696907043
58,cam00,32.922672271728516,0.04394012689590454,0.1979585736989975
58,cam08,29.247549057006836,0.06978428363800049,0.21105219423770905
58,cam16,31.502628326416016,0.055811524391174316,0.1937512308359146
59,cam00,32.14789962768555,0.04475218057632446,0.20516599714756012
59,cam08,30.451648712158203,0.06486254930496216,0.21072310209274292
59,cam16,31.523014068603516,0.05941241979598999,0.19629541039466858
60,cam00,33.5035514831543,0.04210066795349121,0.19739368557929993
60,cam08,31.140607833862305,0.05967289209365845,0.2026020884513855
60,cam16,32.085391998291016,0.057149529457092285,0.19593927264213562
61,cam00,32.301963806152344,0.04393947124481201,0.2054777443408966
61,cam08,29.467775344848633,0.06662529706954956,0.21294662356376648
61,cam16,31.74725341796875,0.05591583251953125,0.19898684322834015
62,cam00,32.94715881347656,0.0413784384727478,0.19400104880332947
62,cam08,30.935617446899414,0.0598142147064209,0.19563254714012146
62,cam16,32.08740234375,0.05417191982269287,0.19406244158744812
63,cam00,32.949092864990234,0.04185175895690918,0.1948106288909912
63,cam08,29.823375701904297,0.06529116630554199,0.20560795068740845
63,cam16,31.62220573425293,0.05489915609359741,0.19484035670757294
64,cam00,32.522029876708984,0.04231637716293335,0.1988409161567688
64,cam08,29.212390899658203,0.07164531946182251,0.21206335723400116
64,cam16,31.447742462158203,0.05482977628707886,0.1943407952785492
65,cam00,32.127471923828125,0.04341918230056763,0.19946062564849854
65,cam08,29.60227394104004,0.06744498014450073,0.208527073264122
65,cam16,31.184444427490234,0.05746573209762573,0.2003343552350998
66,cam00,32.41405487060547,0.042979896068573,0.1968630701303482
66,cam08,29.641977310180664,0.0652933120727539,0.20501789450645447
66,cam16,30.829349517822266,0.056835055351257324,0.19680842757225037
67,cam00,30.952985763549805,0.04709744453430176,0.20585903525352478
67,cam08,29.119386672973633,0.06871438026428223,0.21263708174228668
67,cam16,31.224090576171875,0.05747389793395996,0.19777196645736694
68,cam00,31.66400146484375,0.04603666067123413,0.20584064722061157
68,cam08,29.570493698120117,0.06886374950408936,0.21583983302116394
68,cam16,31.2391414642334,0.05658423900604248,0.19635291397571564
69,cam00,32.28385543823242,0.04508709907531738,0.20251010358333588
69,cam08,30.184635162353516,0.06551849842071533,0.21139487624168396
69,cam16,31.684986114501953,0.057806193828582764,0.19993484020233154
70,cam00,33.506195068359375,0.04260784387588501,0.1981084942817688
70,cam08,31.013872146606445,0.061046481132507324,0.20014387369155884
70,cam16,31.70968246459961,0.055844783782958984,0.19612392783164978
71,cam00,31.699167251586914,0.04432040452957153,0.2017510086297989
71,cam08,28.42881965637207,0.06951946020126343,0.21087583899497986
71,cam16,27.732044219970703,0.06472301483154297,0.21200650930404663
72,cam00,33.20044708251953,0.042256951332092285,0.19819340109825134
72,cam08,30.38857078552246,0.06345057487487793,0.2047416865825653
72,cam16,30.956783294677734,0.0550847053527832,0.19123920798301697
73,cam00,26.617725372314453,0.056835711002349854,0.21608105301856995
73,cam08,31.36773681640625,0.059337735176086426,0.20244769752025604
73,cam16,31.84942054748535,0.05327218770980835,0.19271120429039001
74,cam00,31.554162979125977,0.04479700326919556,0.20000804960727692
74,cam08,30.61663246154785,0.06077808141708374,0.20120814442634583
74,cam16,31.9800968170166,0.05045020580291748,0.18491758406162262
75,cam00,32.986629486083984,0.04319483041763306,0.20160029828548431
75,cam08,30.479461669921875,0.06273102760314941,0.2086949348449707
75,cam16,32.03069305419922,0.054028987884521484,0.1915779411792755
76,cam00,30.841934204101562,0.04687380790710449,0.20513269305229187
76,cam08,29.40837287902832,0.06785476207733154,0.21337532997131348
76,cam16,32.17201614379883,0.05266141891479492,0.1912359744310379
77,cam00,29.07684326171875,0.0630807876586914,0.20281486213207245
77,cam08,24.245023727416992,0.10386079549789429,0.23423683643341064
77,cam16,30.997880935668945,0.055952489376068115,0.19591516256332397
78,cam00,26.88454246520996,0.06686800718307495,0.2123711258172989
78,cam08,27.896108627319336,0.06946372985839844,0.21550297737121582
78,cam16,32.0004768371582,0.05434519052505493,0.1935163140296936
79,cam00,33.16486358642578,0.04212278127670288,0.1986360251903534
79,cam08,30.029396057128906,0.06557965278625488,0.20573335886001587
79,cam16,31.53171730041504,0.05550271272659302,0.19736036658287048
80,cam00,33.00432205200195,0.042500197887420654,0.20265373587608337
80,cam08,30.27126121520996,0.0638384222984314,0.20746788382530212
80,cam16,31.851762771606445,0.05499941110610962,0.1958424150943756
81,cam00,32.079647064208984,0.044662296772003174,0.2040335237979889
81,cam08,30.11459732055664,0.06792378425598145,0.21248295903205872
81,cam16,31.89915657043457,0.055307865142822266,0.19849777221679688
82,cam00,32.059200286865234,0.04439997673034668,0.20110738277435303
82,cam08,29.73719596862793,0.06869226694107056,0.2102816253900528
82,cam16,31.80712890625,0.054642319679260254,0.1941133588552475
83,cam00,33.2315559387207,0.04269939661026001,0.19837158918380737
83,cam08,30.841344833374023,0.0616379976272583,0.20197564363479614
83,cam16,31.676746368408203,0.056306302547454834,0.19858062267303467
84,cam00,32.582923889160156,0.04119616746902466,0.19747446477413177
84,cam08,30.826702117919922,0.06083184480667114,0.20054416358470917
84,cam16,32.072261810302734,0.05328488349914551,0.19478562474250793
85,cam00,28.716073989868164,0.06455063819885254,0.2096990942955017
85,cam08,25.79046058654785,0.08664071559906006,0.22264966368675232
85,cam16,32.205108642578125,0.05481243133544922,0.19884011149406433
86,cam00,33.717567443847656,0.04046356678009033,0.1964506208896637
86,cam08,30.34333038330078,0.06218910217285156,0.19858276844024658
86,cam16,32.07674789428711,0.053752601146698,0.19316041469573975
87,cam00,33.13331985473633,0.0428311824798584,0.20131388306617737
87,cam08,25.26742172241211,0.08669888973236084,0.22809739410877228
87,cam16,31.992826461791992,0.05272883176803589,0.19148623943328857
88,cam00,33.58650588989258,0.041091978549957275,0.19937801361083984
88,cam08,30.918636322021484,0.061820149421691895,0.20619794726371765
88,cam16,32.27702331542969,0.05233067274093628,0.18808159232139587
89,cam00,31.8736629486084,0.04478335380554199,0.20993462204933167
89,cam08,30.36128807067871,0.06529301404953003,0.2144250124692917
89,cam16,31.91029930114746,0.05470937490463257,0.19525465369224548
90,cam00,29.859920501708984,0.04523390531539917,0.20438101887702942
90,cam08,29.539175033569336,0.06593590974807739,0.2073846161365509
90,cam16,31.244789123535156,0.054482221603393555,0.1926630437374115
91,cam00,32.35721969604492,0.043165743350982666,0.20323455333709717
91,cam08,24.39486312866211,0.09612095355987549,0.22491100430488586
91,cam16,28.13869285583496,0.05796867609024048,0.19978559017181396
92,cam00,33.10353088378906,0.03998148441314697,0.18998220562934875
92,cam08,24.04840850830078,0.09364712238311768,0.23150353133678436
92,cam16,31.30645179748535,0.05599081516265869,0.19173353910446167
93,cam00,32.95833969116211,0.04191523790359497,0.20053845643997192
93,cam08,29.91628646850586,0.06776601076126099,0.21155712008476257
93,cam16,32.06010055541992,0.05450284481048584,0.19767259061336517
94,cam00,30.223894119262695,0.04993718862533569,0.19752870500087738
94,cam08,30.95785140991211,0.06113547086715698,0.20107871294021606
94,cam16,31.129735946655273,0.05691295862197876,0.19908380508422852
95,cam00,32.780330657958984,0.04271721839904785,0.19961589574813843
95,cam08,30.055269241333008,0.06408500671386719,0.20751036703586578
95,cam16,31.990478515625,0.05502736568450928,0.1964292675256729
96,cam00,33.46671676635742,0.04097861051559448,0.1942489892244339
96,cam08,31.074811935424805,0.05904865264892578,0.19708937406539917
96,cam16,31.653778076171875,0.05415850877761841,0.19602589309215546
97,cam00,31.324865341186523,0.04535257816314697,0.20531252026557922
97,cam08,26.057310104370117,0.09220969676971436,0.23135343194007874
97,cam16,31.649492263793945,0.05737429857254028,0.20144684612751007
98,cam00,33.028831481933594,0.04381668567657471,0.20144084095954895
98,cam08,30.151941299438477,0.06572455167770386,0.20842960476875305
98,cam16,31.63057518005371,0.055967628955841064,0.19767899811267853
99,cam00,29.172792434692383,0.04754900932312012,0.21019142866134644
99,cam08,29.43929100036621,0.07132279872894287,0.21716012060642242
99,cam16,31.45915985107422,0.05660730600357056,0.20002932846546173
100,cam00,29.044910430908203,0.05163562297821045,0.2084624022245407
100,cam08,28.1856632232666,0.08043020963668823,0.2219519019126892
100,cam16,31.16866683959961,0.05654424428939819,0.1959274858236313
101,cam00,31.59406089782715,0.04738861322402954,0.2104155272245407
101,cam08,29.00636100769043,0.07354152202606201,0.22172272205352783
101,cam16,31.259765625,0.05712169408798218,0.20016556978225708
102,cam00,31.626766204833984,0.04658621549606323,0.20567837357521057
102,cam08,29.656320571899414,0.06889861822128296,0.2147919088602066
102,cam16,30.76619529724121,0.0593951940536499,0.19664573669433594
103,cam00,32.26668167114258,0.04605400562286377,0.20478558540344238
103,cam08,29.579668045043945,0.07154679298400879,0.21683631837368011
103,cam16,31.573762893676758,0.05586761236190796,0.1939883977174759
104,cam00,33.566917419433594,0.04137253761291504,0.19804728031158447
104,cam08,25.791732788085938,0.09677916765213013,0.2273360937833786
104,cam16,31.84400177001953,0.05414259433746338,0.19115319848060608
105,cam00,33.05840301513672,0.04349249601364136,0.20133143663406372
105,cam08,30.782684326171875,0.06251531839370728,0.20863580703735352
105,cam16,31.290639877319336,0.05831676721572876,0.19770072400569916
106,cam00,33.323143005371094,0.0435139536857605,0.20021440088748932
106,cam08,30.93368911743164,0.061495840549468994,0.19978806376457214
106,cam16,31.465993881225586,0.05765920877456665,0.19403386116027832
107,cam00,33.19976806640625,0.043067753314971924,0.19574081897735596
107,cam08,31.031545639038086,0.062269747257232666,0.1982039213180542
107,cam16,31.209095001220703,0.05931359529495239,0.19715788960456848
108,cam00,30.712173461914062,0.04511624574661255,0.19818077981472015
108,cam08,29.31943702697754,0.06638747453689575,0.2062266767024994
108,cam16,31.185644149780273,0.05867922306060791,0.19494828581809998
109,cam00,32.386783599853516,0.04475671052932739,0.20381209254264832
109,cam08,27.88948631286621,0.08512264490127563,0.21939797699451447
109,cam16,31.383838653564453,0.059726178646087646,0.20055362582206726
110,cam00,33.21179962158203,0.04347991943359375,0.19945767521858215
110,cam08,30.7572078704834,0.06273740530014038,0.2040296494960785
110,cam16,31.270931243896484,0.05887383222579956,0.1972910761833191
111,cam00,28.571699142456055,0.06441032886505127,0.21067200601100922
111,cam08,30.29265594482422,0.06599581241607666,0.211016446352005
111,cam16,31.45842742919922,0.05800265073776245,0.19887930154800415
112,cam00,20.484214782714844,0.0956682562828064,0.25274088978767395
112,cam08,24.992074966430664,0.09867894649505615,0.23448948562145233
112,cam16,31.862638473510742,0.05568742752075195,0.19599489867687225
113,cam00,21.98833656311035,0.07200354337692261,0.22575460374355316
113,cam08,29.53953742980957,0.06753939390182495,0.21562990546226501
113,cam16,31.373924255371094,0.059615910053253174,0.20235607028007507
114,cam00,32.634178161621094,0.04436689615249634,0.2029074728488922
114,cam08,29.80327033996582,0.06883424520492554,0.21054159104824066
114,cam16,31.724531173706055,0.05687481164932251,0.19675743579864502
115,cam00,33.3738899230957,0.04329359531402588,0.2024611383676529
115,cam08,30.20809555053711,0.07061845064163208,0.21010443568229675
115,cam16,31.933210372924805,0.05681443214416504,0.1979946792125702
116,cam00,33.53281784057617,0.04208856821060181,0.19636942446231842
116,cam08,30.855815887451172,0.06427454948425293,0.2039124071598053
116,cam16,31.622488021850586,0.05650967359542847,0.19568170607089996
117,cam00,33.53038024902344,0.04250216484069824,0.20163124799728394
117,cam08,29.585037231445312,0.06335097551345825,0.20361533761024475
117,cam16,31.721412658691406,0.05564582347869873,0.19813311100006104
118,cam00,32.88514709472656,0.04305928945541382,0.20131519436836243
118,cam08,30.115896224975586,0.06623536348342896,0.20641952753067017
118,cam16,31.96701431274414,0.05439352989196777,0.19226650893688202
119,cam00,29.167652130126953,0.061579346656799316,0.2086159735918045
119,cam08,28.13246726989746,0.08359897136688232,0.2257828563451767
119,cam16,31.591169357299805,0.05560922622680664,0.19161871075630188
120,cam00,31.503459930419922,0.04702812433242798,0.20176012814044952
120,cam08,27.079233169555664,0.09307557344436646,0.22040261328220367
120,cam16,31.618520736694336,0.05608159303665161,0.19004802405834198
121,cam00,32.66450500488281,0.044099628925323486,0.2011502981185913
121,cam08,30.20713996887207,0.06541818380355835,0.2052624523639679
121,cam16,31.713590621948242,0.05644112825393677,0.19639936089515686
122,cam00,29.910953521728516,0.050812602043151855,0.21547561883926392
122,cam08,27.855318069458008,0.0757940411567688,0.22548410296440125
122,cam16,31.898969650268555,0.0558132529258728,0.19612076878547668
123,cam00,33.30156707763672,0.04239809513092041,0.19564849138259888
123,cam08,30.439254760742188,0.06341725587844849,0.1992727369070053
123,cam16,32.35652160644531,0.05335855484008789,0.19630901515483856
124,cam00,32.70671463012695,0.04263043403625488,0.1982657015323639
124,cam08,29.475128173828125,0.06423968076705933,0.2049296796321869
124,cam16,31.819072723388672,0.054188072681427,0.19242289662361145
125,cam00,33.101844787597656,0.04180252552032471,0.19704440236091614
125,cam08,29.554346084594727,0.06943225860595703,0.20405280590057373
125,cam16,31.482181549072266,0.0551832914352417,0.19722431898117065
126,cam00,32.218570709228516,0.04220020771026611,0.19869597256183624
126,cam08,30.780242919921875,0.05933582782745361,0.19639690220355988
126,cam16,32.19952392578125,0.05401402711868286,0.19513022899627686
127,cam00,33.72372055053711,0.04111987352371216,0.19515027105808258
127,cam08,30.588024139404297,0.06180894374847412,0.20110103487968445
127,cam16,32.2692985534668,0.05437999963760376,0.19788676500320435
128,cam00,33.46223068237305,0.04160207509994507,0.19613178074359894
128,cam08,30.90695571899414,0.06036782264709473,0.19850340485572815
128,cam16,31.96695327758789,0.05418640375137329,0.19724789261817932
129,cam00,31.06307601928711,0.05377286672592163,0.20429134368896484
129,cam08,29.967330932617188,0.062324583530426025,0.20442688465118408
129,cam16,31.59927749633789,0.05442512035369873,0.19673830270767212
130,cam00,33.5394401550293,0.04120713472366333,0.19829736649990082
130,cam08,29.815502166748047,0.06462806463241577,0.19991645216941833
130,cam16,32.012569427490234,0.05314302444458008,0.1925646960735321
131,cam00,32.54846954345703,0.04132640361785889,0.20111346244812012
131,cam08,26.50619888305664,0.09090244770050049,0.22541742026805878
131,cam16,32.378814697265625,0.05276477336883545,0.1960078626871109
132,cam00,33.36427688598633,0.04140007495880127,0.19787442684173584
132,cam08,31.018085479736328,0.06027066707611084,0.19954849779605865
132,cam16,31.822546005249023,0.053081393241882324,0.19019705057144165
133,cam00,32.344207763671875,0.04387927055358887,0.20154616236686707
133,cam08,30.291732788085938,0.06715834140777588,0.20832209289073944
133,cam16,32.21111297607422,0.05309492349624634,0.19358482956886292
134,cam00,33.24638748168945,0.042606234550476074,0.19764304161071777
134,cam08,30.66660499572754,0.06336700916290283,0.2034907191991806
134,cam16,32.096858978271484,0.053440630435943604,0.1941014528274536
135,cam00,33.50861358642578,0.041328608989715576,0.19999437034130096
135,cam08,30.6557559967041,0.06488978862762451,0.2019680291414261
135,cam16,32.68014144897461,0.049376487731933594,0.1897469311952591
136,cam00,31.813905715942383,0.04638880491256714,0.1995846927165985
136,cam08,30.321765899658203,0.06045389175415039,0.19690576195716858
136,cam16,32.17788314819336,0.05374842882156372,0.19449502229690552
137,cam00,32.95755386352539,0.04165208339691162,0.19930264353752136
137,cam08,29.99824333190918,0.0612177848815918,0.20076213777065277
137,cam16,31.295907974243164,0.0550498366355896,0.19656047224998474
138,cam00,23.87654685974121,0.07360303401947021,0.22083018720149994
138,cam08,28.118162155151367,0.0737949013710022,0.2097703069448471
138,cam16,32.16839599609375,0.05080604553222656,0.19105952978134155
139,cam00,32.541297912597656,0.043070197105407715,0.19670821726322174
139,cam08,29.894731521606445,0.06475245952606201,0.20614899694919586
139,cam16,32.12173843383789,0.05426269769668579,0.19750842452049255
140,cam00,28.617197036743164,0.05472564697265625,0.22003376483917236
140,cam08,29.57136344909668,0.06292378902435303,0.19843174517154694
140,cam16,32.8233528137207,0.04993170499801636,0.19125142693519592
141,cam00,32.21125793457031,0.04482048749923706,0.20488488674163818
141,cam08,29.908445358276367,0.06749176979064941,0.21312281489372253
141,cam16,32.1969108581543,0.05471426248550415,0.19743192195892334
142,cam00,33.700984954833984,0.04040175676345825,0.19524940848350525
142,cam08,30.797840118408203,0.059775590896606445,0.199175626039505
142,cam16,32.48210525512695,0.05156302452087402,0.19433924555778503
143,cam00,32.8410530090332,0.04164344072341919,0.1978956162929535
143,cam08,29.471839904785156,0.0681833028793335,0.2037128061056137
143,cam16,31.357282638549805,0.05413025617599487,0.19657087326049805
144,cam00,32.72141647338867,0.04254204034805298,0.2033749669790268
144,cam08,29.863540649414062,0.06766098737716675,0.21214427053928375
144,cam16,32.153926849365234,0.05414474010467529,0.19683806598186493
145,cam00,33.093238830566406,0.041583895683288574,0.20255088806152344
145,cam08,31.10271644592285,0.06187230348587036,0.2021629810333252
145,cam16,32.231319427490234,0.05469876527786255,0.20033256709575653
146,cam00,33.520511627197266,0.04169398546218872,0.19802361726760864
